True Labels,Predictions
1,0.9124451
1,0.98325425
1,0.7936331
1,0.97103095
1,0.98486626
1,0.99996436
1,0.9918332
1,0.9831092
1,0.9999728
1,0.9804826
1,0.99680185
1,0.99912137
1,0.9168763
1,0.81223494
1,0.6739038
1,0.97140056
1,0.7870853
1,0.99058247
1,0.9345115
1,0.9823867
1,0.85355854
1,0.6386439
1,0.9891089
1,0.8789346
1,0.9997335
1,0.98310596
1,0.92615867
1,0.4495295
1,0.99963737
1,0.8265544
1,0.9441006
1,0.8270662
1,0.9937755
1,0.9934144
1,0.77130073
1,0.5004176
1,0.99037874
1,0.99712723
1,0.9384231
1,0.9981041
1,0.93855757
1,0.9700485
1,0.8325973
1,0.9829144
1,0.978028
1,0.9993218
1,0.99764746
1,0.9829936
1,0.91217136
1,0.9160119
1,0.9934401
1,0.22999743
1,0.91401595
1,0.7868302
1,0.97948235
1,0.9832266
1,0.9847169
1,0.90152925
1,0.96619916
1,0.7570384
1,0.61812454
1,0.9927245
1,0.99762684
1,0.9831282
1,0.30052653
1,0.9604713
1,0.98356366
1,0.9561014
1,0.8751423
1,0.9831165
1,0.9827178
1,0.9828765
1,0.7826896
1,0.79974693
1,0.1554404
1,0.87842274
1,0.91809624
1,0.9157555
1,0.9831821
1,0.9464146
1,0.99624497
1,0.9844082
1,0.7614927
1,0.98281974
1,0.9830881
1,0.9377013
1,0.9139722
1,0.97117805
1,0.82802594
1,0.9925257
1,0.98605436
1,0.91559666
1,0.7684707
1,0.9831092
1,0.9829322
1,0.60377014
1,0.98323834
1,0.9508065
1,0.65262264
1,0.8946201
1,0.8193051
1,0.98235816
1,0.24354428
1,0.98302066
1,0.9871952
1,0.9999033
1,0.99648726
1,0.9299274
1,0.99652725
1,0.93347627
1,0.7537424
1,0.97190934
1,0.97024494
1,0.9988085
1,0.99987924
1,0.98895276
1,0.99728763
1,0.9830586
1,0.9993337
1,0.5870685
1,0.12492545
1,0.95529425
1,0.9995229
1,0.99952054
1,0.8989245
1,0.96867687
1,0.98698294
1,0.9885113
1,0.58982533
1,0.99154437
1,0.89117426
1,0.85051775
1,0.95834035
1,0.6716208
1,0.9832291
1,0.9993438
1,0.9713477
1,0.9887649
1,0.9977592
1,0.9946051
1,0.9998498
1,0.9992761
1,0.9909779
1,0.81010914
1,0.70017743
1,0.99964
1,0.9815641
1,0.99922884
1,0.915352
1,0.98340684
1,0.93215567
1,0.9829249
1,0.98300654
1,0.81593037
1,0.9585095
1,0.98342115
1,0.9986142
1,0.91359746
1,0.56425047
1,0.81793356
1,0.9151518
1,0.99992275
1,0.9036307
1,0.983285
1,0.9853078
1,0.7984453
1,0.9903414
1,0.9142555
1,0.08642494
1,0.99328
1,0.13253799
1,0.9613255
1,0.9919098
1,0.55749625
1,0.9827268
1,0.58882034
1,0.9734041
1,0.9997229
1,0.8805915
1,0.913418
1,0.9995864
1,0.9989272
1,0.9838525
1,0.87496036
1,0.6565383
1,0.99018574
1,0.79958
1,0.81181437
1,0.99970406
1,0.63041383
1,0.9830747
1,0.8758402
1,0.9981768
1,0.99996233
1,0.87882215
1,0.9998779
1,0.9995216
1,0.7798925
1,0.95770675
1,0.9852272
1,0.9821613
1,0.9992823
1,0.91461897
1,0.9856791
1,0.23443423
1,0.919859
1,0.7911509
1,0.99735594
1,0.94094324
1,0.7642669
1,0.86011326
1,0.62871814
1,0.5429677
1,0.98344547
1,0.08724645
1,0.9734125
1,0.58280224
1,0.9935464
1,0.9933963
1,0.9988213
1,0.46488273
1,0.83221465
1,0.46879843
1,0.91454107
1,0.99493647
1,0.7515133
1,0.986021
1,0.97699714
1,0.9557629
1,0.7188518
1,0.9828997
1,0.9201941
1,0.98480874
1,0.78675115
1,0.9928053
1,0.9860131
1,0.9124138
1,0.91751784
1,0.8028227
1,0.91376287
1,0.98325837
1,0.9983022
1,0.73745024
1,0.74281996
1,0.983424
1,0.90866107
1,0.022769688
1,0.99959
1,0.7579142
1,0.983135
1,0.3932024
1,0.9795745
1,0.9829265
1,0.8001008
1,0.85555226
1,0.61183554
1,0.7753565
1,0.4453297
1,0.8377541
1,0.9087073
1,0.91529346
1,0.9831255
1,0.7978069
1,0.9152017
1,0.99005353
1,0.91510963
1,0.8737522
1,0.7829861
1,0.41180518
1,0.9829714
1,0.9974915
1,0.9464404
1,0.978127
1,0.9880213
1,0.9945024
1,0.9792189
1,0.99986744
1,0.874867
1,0.99258715
1,0.6503488
1,0.89466596
1,0.9830839
1,0.85391724
1,0.999744
1,0.99657094
1,0.99990916
1,0.9832049
1,0.9445105
1,0.99501884
1,0.99284536
1,0.9991448
1,0.8084246
1,0.69273674
1,0.91587687
1,0.99189794
1,0.9859713
1,0.8966837
1,0.4920991
1,0.7772095
1,0.9148743
1,0.8993122
1,0.61258066
1,0.9954307
1,0.99616015
1,0.8041542
1,0.9823054
1,0.9218259
1,0.86349964
1,0.9831828
1,0.92986685
1,0.6106687
1,0.99990726
1,0.96939486
1,0.8910473
1,0.9800127
1,0.99406
1,0.55412406
1,0.96938413
1,0.98338646
1,0.85098135
1,0.99545467
1,0.98254055
1,0.9447868
1,0.9875908
1,0.6083778
1,0.9872263
1,0.9929066
1,0.97160286
1,0.29615986
1,0.8761697
1,0.725499
1,0.9850499
1,0.9830035
1,0.9916569
1,0.99565625
1,0.82119
1,0.83362806
1,0.90917504
1,0.9991141
1,0.96891695
1,0.83036536
1,0.8249629
1,0.9830772
1,0.99726737
1,0.9948037
1,0.91199696
1,0.9231716
1,0.99846625
1,0.9825891
1,0.9825943
1,0.9464214
1,0.74551475
1,0.57086146
1,0.9825006
1,0.9831714
1,0.9774105
1,0.9772043
1,0.99709094
1,0.98227787
1,0.9840426
1,0.99714124
1,0.8857268
1,0.99793017
1,0.98315585
1,0.030062955
1,0.9125153
1,0.9267043
1,0.8146301
1,0.8879134
1,0.9832886
1,0.9992029
1,0.9980678
1,0.85962415
1,0.87417084
1,0.99926287
1,0.9981975
1,0.9752416
1,0.98239636
1,0.94426525
1,0.8191056
1,0.9755493
1,0.9830215
1,0.8089626
1,0.999946
1,0.91999185
1,0.027014533
1,0.9992011
1,0.97893816
1,0.8799024
1,0.998009
1,0.9574727
1,0.96331614
1,0.9364132
1,0.94169617
1,0.97861916
1,0.99423283
1,0.9882327
1,0.89823425
1,0.9824973
1,0.25018877
1,0.98247576
1,0.8105793
1,0.9895113
1,0.985742
1,0.67986554
1,0.77779907
1,0.8209238
1,0.8160849
1,0.9864612
1,0.7898156
1,0.93447125
1,0.9166507
1,0.7844605
1,0.80522937
1,0.84970164
1,0.70018715
1,0.99827564
1,0.4052396
1,0.9801687
1,0.9173474
1,0.93657
1,0.9617665
1,0.9803939
1,0.96412116
1,0.9818018
1,0.98301065
1,0.9842313
1,0.98174715
1,0.9776188
1,0.9445314
1,0.9458843
1,0.7958023
1,0.9242579
1,0.9989791
1,0.915773
1,0.9830676
1,0.98406154
1,0.803488
1,0.89144754
1,0.91900414
1,0.8750792
1,0.99991715
1,0.6703513
1,0.80118185
1,0.98307496
1,0.9985599
1,0.9844267
1,0.8091506
1,0.9832041
1,0.007535115
1,0.9960659
1,0.99688244
1,0.99974066
1,0.98324955
1,0.9997378
1,0.96183354
1,0.88894504
1,0.39027834
1,0.8784183
1,0.6237181
1,0.9993685
1,0.16610152
1,0.9797472
1,0.9825816
1,0.9809543
1,0.97973675
1,0.8069391
1,0.51785636
1,0.9016874
1,0.98340523
1,0.9961063
1,0.4755334
1,0.99644226
1,0.9542655
1,0.9829009
1,0.9866829
1,0.6797536
1,0.5188179
1,0.78015524
1,0.96717113
1,0.9957569
1,0.7908033
1,0.9407125
1,0.9826502
1,0.992607
1,0.9966048
1,0.994612
1,0.63378763
1,0.9123732
1,0.88934106
1,0.7841691
1,0.882461
1,0.6329439
1,0.9166565
1,0.32615602
1,0.9890267
1,0.31576306
1,0.7855763
1,0.91506064
1,0.84397817
1,0.99319834
1,0.99957865
1,0.8725761
1,0.9887622
1,0.9189563
1,0.9828476
1,0.95868504
1,0.9910403
1,0.9998677
1,0.83347994
1,0.91240484
1,0.9834942
1,0.9827923
1,0.996473
1,0.9944089
1,0.9830904
1,0.43162137
1,0.99983907
1,0.9988306
1,0.9830251
1,0.7875415
1,0.9840042
1,0.99885976
1,0.18831678
1,0.94732517
1,0.91436726
1,0.92232597
1,0.9991967
1,0.9887145
1,0.81450796
1,0.8485792
1,0.9999573
1,0.9459713
1,0.91203916
1,0.9946883
1,0.9969863
1,0.97240067
1,0.9986835
1,0.7302056
1,0.99482214
1,0.87769175
1,0.98301333
1,0.9830823
1,0.98570585
1,0.99298906
1,0.98307365
1,0.93648756
1,0.99989235
1,0.7719504
1,0.07716816
1,0.91549873
1,0.9960247
1,0.9604246
1,0.9830881
1,0.97834444
1,0.99959654
1,0.9935494
1,0.9822749
1,0.9866664
1,0.91757035
1,0.864605
1,0.99992204
1,0.95367616
1,0.8876382
1,0.98315096
1,0.9680899
1,0.98605007
1,0.982866
1,0.9895746
1,0.9998312
1,0.22759809
1,0.9955022
1,0.99600714
1,0.7983141
1,0.9964832
1,0.9501984
1,0.9790567
1,0.79693896
1,0.9993119
1,0.8722656
1,0.98300755
1,0.9829012
1,0.9836168
1,0.9834005
1,0.8954137
1,0.99904674
1,0.9957119
1,0.98289317
1,0.99423134
1,0.3032241
1,0.80406725
1,0.42165685
1,0.9997203
1,0.99838114
1,0.6298582
1,0.25144777
1,0.78601336
1,0.1324514
1,0.7419081
1,0.98276097
1,0.9929924
1,0.77543706
1,0.9830252
1,0.99981433
1,0.98181975
1,0.9109528
1,0.9909458
1,0.999866
1,0.99365073
1,0.99372756
1,0.9553459
1,0.9952018
1,0.98333955
1,0.8158764
1,0.6224271
1,0.8216549
1,0.9995689
1,0.99106795
1,0.8500626
1,0.32609463
1,0.8204828
1,0.48933098
1,0.9945405
1,0.9998179
1,0.9927563
1,0.983392
1,0.9843402
1,0.56563747
1,0.99610823
1,0.9997594
1,0.6394168
1,0.9829327
1,0.9831451
1,0.98668194
1,0.9301437
1,0.8711569
1,0.9831898
1,0.98286784
1,0.96730554
1,0.87428457
1,0.89480096
1,0.81663114
1,0.811049
1,0.9208823
1,0.78972954
1,0.90975434
1,0.9692206
1,0.9828333
1,0.9916648
1,0.8035625
1,0.0236827
1,0.9997036
1,0.10362452
1,0.9826066
1,0.88039154
1,0.96865594
1,0.98311204
1,0.99462104
1,0.9998492
1,0.4357216
1,0.9998529
1,0.91416717
1,0.9916715
1,0.9937131
1,0.7839103
1,0.982825
1,0.9672871
1,0.9874649
1,0.8569053
1,0.09308539
1,0.99706215
1,0.9835407
1,0.79529303
1,0.9367635
1,0.8295957
1,0.64601564
1,0.98355204
1,0.9823153
1,0.7333833
1,0.9115823
1,0.54868513
1,0.98328996
1,0.97250867
1,0.99606186
1,0.91653025
1,0.945408
1,0.99695045
1,0.99709177
1,0.96680695
1,0.8028681
1,0.9997285
1,0.12637722
1,0.99810576
1,0.98318166
1,0.97920346
1,0.91511655
1,0.99191415
1,0.988488
1,0.9933615
1,0.99957687
1,0.9984971
1,0.98541266
1,0.9832375
1,0.97444284
1,0.99142843
1,0.99175394
1,0.86513084
1,0.9608938
1,0.9832476
1,0.9979151
1,0.7903169
1,0.9869192
1,0.9965257
1,0.86987275
1,0.9828873
1,0.8456272
1,0.99992895
1,0.8382345
1,0.99435115
1,0.90971494
1,0.98263896
1,0.99984014
1,0.06545882
1,0.9830051
1,0.9936771
1,0.5061176
1,0.94964623
1,0.9831202
1,0.85611546
1,0.64301634
1,0.8016112
1,0.999972
1,0.98047024
1,0.79227555
1,0.5941052
1,0.91881555
1,0.9262781
1,0.9993761
1,0.8006949
1,0.9983821
1,0.94561696
1,0.9832019
1,0.9773719
1,0.9862941
1,0.9066325
1,0.93673134
1,0.9999318
1,0.9929652
1,0.8645308
1,0.39841762
1,0.9992719
1,0.91823304
1,0.9624206
1,0.9910171
1,0.9537421
1,0.9830582
1,0.76715136
1,0.9953478
1,0.9147702
1,0.98324955
1,0.9832903
1,0.79326826
1,0.983609
1,0.9880656
1,0.982749
1,0.9998141
1,0.99987626
1,0.9081886
1,0.60350454
1,0.99642557
1,0.98320675
1,0.8775297
1,0.9831849
1,0.9850403
1,0.9357841
1,0.78073
1,0.9833559
1,0.8016675
1,0.93837374
1,0.8048329
1,0.9897551
1,0.5698586
1,0.9115163
1,0.99538237
1,0.06669291
1,0.5734076
1,0.98328453
1,0.997558
1,0.9735074
1,0.7819342
1,0.513873
1,0.6872524
1,0.94711244
1,0.81687886
1,0.94224465
1,0.9432834
1,0.21818894
1,0.94137037
1,0.88432187
1,0.99018574
1,0.99955803
1,0.9827214
1,0.51334774
1,0.78048
1,0.9941748
1,0.35709283
1,0.9832971
1,0.9491914
1,0.99438745
1,0.82617
1,0.8735278
1,0.99672514
1,0.799993
1,0.9641871
1,0.9174109
1,0.9832736
1,0.99138427
1,0.99536324
1,0.9131366
1,0.91410756
1,0.9732877
1,0.27327475
1,0.9998282
1,0.7630259
1,0.98384804
1,0.98525435
1,0.9831665
1,0.9819155
1,0.99860483
1,0.9948742
1,0.9149471
1,0.9917047
1,0.98783755
1,0.983703
1,0.9946596
1,0.33761555
1,0.99875677
1,0.94802845
1,0.9962198
1,0.9831818
1,0.915167
1,0.912515
1,0.99749905
1,0.9957766
1,0.9999683
1,0.9759996
1,0.98230445
1,0.9662616
1,0.98322153
1,0.99673873
1,0.8753642
1,0.9995864
1,0.98304063
1,0.99983525
1,0.36305377
1,0.9828756
1,0.9998821
1,0.99985933
1,0.9999291
1,0.99410397
1,0.98018783
1,0.73276526
1,0.58782923
1,0.64810336
1,0.75903326
1,0.996033
1,0.98303396
1,0.9832932
1,0.9963361
1,0.63857037
1,0.99980205
1,0.23134708
1,0.19844222
1,0.99560213
1,0.99995255
1,0.9996915
1,0.6850569
1,0.98322326
1,0.99908423
1,0.9828287
1,0.99584854
1,0.9651672
1,0.95726424
1,0.9735718
1,0.98554707
1,0.8763447
1,0.7281842
1,0.92058116
1,0.90753406
1,0.84882593
1,0.25090614
1,0.99209046
1,0.92936724
1,0.82110375
1,0.9956792
1,0.7843287
1,0.89009523
1,0.99048364
1,0.7439275
1,0.9988024
1,0.84606886
1,0.9944141
1,0.8753149
1,0.9888143
1,0.9512211
1,0.9959615
1,0.04434102
1,0.9984432
1,0.99809617
1,0.99899846
1,0.9901419
1,0.98324823
1,0.13318817
1,0.9139541
1,0.92193824
1,0.99588
1,0.99107563
1,0.8784914
1,0.9877907
1,0.9771674
1,0.98298097
1,0.9183714
1,0.99019355
1,0.98238075
1,0.94000304
1,0.96854275
1,0.98420376
1,0.77261084
1,0.94379157
1,0.9456966
1,0.9644604
1,0.827644
1,0.7551567
1,0.92879933
1,0.98645484
1,0.9958209
1,0.8380576
1,0.9999262
1,0.9171192
1,0.9144468
1,0.98454094
1,0.8196812
1,0.6037577
1,0.9524141
1,0.983173
1,0.98626417
1,0.99138767
1,0.86591315
1,0.9454058
1,0.9898234
1,0.95311207
1,0.7140995
1,0.99865735
1,0.9185745
1,0.9922042
1,0.82838815
1,0.98281
1,0.9801706
1,0.9827413
1,0.91939384
1,0.854398
1,0.92112094
1,0.9993716
1,0.99971634
1,0.9992118
1,0.9826481
1,0.9556142
1,0.9830822
1,0.9948795
1,0.9936434
1,0.99983644
1,0.72420657
1,0.97609985
1,0.9150219
1,0.98017454
1,0.29390645
1,0.9896387
1,0.95852727
1,0.76777744
1,0.7929484
1,0.9524121
1,0.94423634
1,0.983024
1,0.8368357
1,0.68458474
1,0.9838336
1,0.73420525
1,0.9163121
1,0.84005594
1,0.9836616
1,0.9847089
1,0.94709086
1,0.894232
1,0.8063491
1,0.98311687
1,0.98307425
1,0.97473776
1,0.9628154
1,0.9980538
1,0.96743786
1,0.9944372
1,0.9828568
1,0.97299284
1,0.98479515
1,0.78665197
1,0.10142481
1,0.7696314
1,0.9453302
1,0.9833149
1,0.6061061
1,0.9795688
1,0.9830099
1,0.98109895
1,0.999816
1,0.98371017
1,0.80212307
1,0.9311419
1,0.9228615
1,0.8959326
1,0.92131793
1,0.90554553
1,0.79503226
1,0.9936672
1,0.7954095
1,0.24763401
1,0.99744177
1,0.9996749
1,0.5341297
1,0.9837119
1,0.91789144
1,0.9760107
1,0.42894438
1,0.99985754
1,0.9836322
1,0.9998104
1,0.9828079
1,0.9828053
1,0.8749193
1,0.9828873
1,0.989782
1,0.38425466
1,0.8691757
1,0.8755295
1,0.99813277
1,0.9072367
1,0.9830526
1,0.99303025
1,0.9832897
1,0.982894
1,0.9833997
1,0.9999194
1,0.99440813
1,0.96959317
1,0.40254152
1,0.05445781
1,0.99952745
1,0.9998467
1,0.9174958
1,0.9467078
1,0.8569077
1,0.91946304
1,0.9968298
1,0.99878937
1,0.99593496
1,0.9830676
1,0.9969717
1,0.91212696
1,0.9428406
1,0.9458121
1,0.9832176
1,0.98471457
1,0.7554768
1,0.9959174
1,0.99689156
1,0.9774185
1,0.9926157
1,0.9147513
1,0.9287361
1,0.8754635
1,0.9964456
1,0.9839229
1,0.9545036
1,0.8000494
1,0.87586474
1,0.9224736
1,0.9966522
1,0.8123884
1,0.98298967
1,0.9831434
1,0.87265736
1,0.99952793
1,0.999826
1,0.8076408
1,0.9831791
1,0.96878797
1,0.98857087
1,0.77890396
1,0.77537745
1,0.777242
1,0.4742646
1,0.98314536
1,0.91812986
1,0.06746607
1,0.9497697
1,0.30164436
1,0.99983776
1,0.8156403
1,0.7989868
1,0.61741674
1,0.79524976
1,0.9828628
1,0.9167682
1,0.7204241
1,0.8485429
1,0.61252695
1,0.9961397
1,0.9996661
1,0.71840745
1,0.9587886
1,0.9936162
1,0.91751677
1,0.987237
1,0.99873537
1,0.8170217
1,0.9834984
1,0.8675137
1,0.99643445
1,0.91382796
1,0.91569203
1,0.99402833
1,0.7217955
1,0.99063545
1,0.8236939
1,0.9842598
1,0.98228467
1,0.98275834
1,0.87518996
1,0.86057305
1,0.8747216
1,0.9244553
1,0.78246546
1,0.9920402
1,0.9828082
1,0.99477154
1,0.63582003
1,0.9157607
1,0.98318636
1,0.9852742
1,0.94967175
1,0.9125782
1,0.98073316
1,0.98301876
1,0.9983525
1,0.9997925
1,0.9969627
1,0.8211786
1,0.9186379
1,0.9835015
1,0.9980617
1,0.99620205
1,0.88937527
1,0.7841117
1,0.98342794
1,0.99531823
1,0.7936756
1,0.73437446
1,0.6824836
1,0.9950264
1,0.87468654
1,0.90102804
1,0.9826171
1,0.90391153
1,0.82227015
1,0.98301876
1,0.98316747
1,0.9045267
1,0.77943945
1,0.9832025
1,0.9850551
1,0.7919756
1,0.99248576
1,0.8068973
1,0.6928745
1,0.98357946
1,0.561948
1,0.9600664
1,0.8741734
1,0.99660134
1,0.9187217
1,0.7215571
1,0.98295766
1,0.99679726
1,0.48728493
1,0.98400486
1,0.97552466
1,0.87856406
1,0.9482444
1,0.71645004
1,0.88825387
1,0.9998716
1,0.9155711
1,0.9999081
1,0.91454357
1,0.9986125
1,0.5756462
1,0.9851778
1,0.99884355
1,0.982454
0,0.8518315
0,5.2179057e-06
0,0.05006407
0,1.2380984e-05
0,0.004687147
0,0.0005595829
0,0.041147076
0,0.51840293
0,0.0011790011
0,0.0009827295
0,0.00022967152
0,0.003862257
0,0.00019196577
0,0.29577607
0,0.020805573
0,0.6891612
0,2.0927659e-05
0,0.0596869
0,0.0002654628
0,0.48714328
0,0.0018718729
0,0.00029411132
0,0.003615776
0,0.07946261
0,0.0001728576
0,5.90076e-05
0,0.6297892
0,0.00014185229
0,0.34029347
0,0.00061833847
0,0.008387768
0,8.99059e-05
0,4.2748976e-05
0,0.10674373
0,1.8238166e-05
0,0.8043913
0,0.000511119
0,6.800789e-06
0,0.05960159
0,4.8191714e-06
0,0.000698077
0,2.6064316e-05
0,0.017384054
0,0.028595334
0,0.00039838563
0,0.00081738865
0,0.0036468187
0,0.9602872
0,0.650243
0,0.03838915
0,0.00091618754
0,0.30939004
0,0.001119005
0,0.042891625
0,0.94808084
0,2.6107751e-05
0,0.962858
0,0.17891197
0,0.01669879
0,0.00011887251
0,0.021465842
0,0.00039053257
0,0.56362206
0,0.06543254
0,0.00031792314
0,0.01605628
0,0.44806919
0,0.009552264
0,0.57962686
0,2.0836811e-05
0,5.150411e-06
0,0.06243904
0,0.0025860195
0,0.6178254
0,4.264714e-05
0,0.00014221322
0,0.0021718948
0,0.000110077606
0,0.3073618
0,5.801388e-05
0,0.17675187
0,0.3809719
0,0.004606073
0,0.00014593171
0,0.11050752
0,7.298481e-06
0,0.069614656
0,2.8932069e-05
0,0.20435853
0,0.00033848843
0,0.026211904
0,0.04381627
0,4.4918047e-06
0,0.27930686
0,4.746045e-05
0,0.00050268613
0,0.07882672
0,0.00085241953
0,0.9425689
0,0.00017395367
0,0.014064084
0,0.91981995
0,0.004752831
0,0.003425205
0,0.00022253134
0,0.00015348263
0,0.0025072526
0,0.028209554
0,0.010858773
0,1.3557474e-05
0,0.15815324
0,0.013426176
0,2.0610976e-05
0,0.91798085
0,0.38378546
0,2.076031e-05
0,0.00053070654
0,0.204961
0,0.00012955755
0,0.006771129
0,0.019324087
0,0.00063744426
0,0.91548926
0,0.5319658
0,0.010389972
0,0.0003276705
0,0.00014835474
0,7.664112e-05
0,0.002215444
0,0.012726476
0,2.1631697e-05
0,0.00028667226
0,0.0019854533
0,6.9856937e-06
0,0.0035873894
0,0.9731119
0,0.24192366
0,0.0268559
0,0.9346322
0,0.0010121728
0,0.82588863
0,0.049420822
0,0.23441625
0,0.020714404
0,0.9334153
0,0.0084530935
0,2.5981255e-05
0,5.15501e-05
0,7.585223e-05
0,0.0013312821
0,0.0109373275
0,0.015434868
0,0.020021748
0,0.0017950629
0,0.005105645
0,0.0040431414
0,7.5513944e-06
0,6.398644e-05
0,0.00080753403
0,0.0020281503
0,0.00035878483
0,0.044182345
0,0.0011018347
0,0.0011188634
0,0.0036505368
0,0.6388756
0,0.0005248562
0,0.03942826
0,0.19196142
0,0.0008938551
0,1.8558223e-05
0,0.016186006
0,0.0012420949
0,1.949366e-05
0,1.1250301e-05
0,2.4094657e-05
0,0.045329783
0,0.05706828
0,0.0018271401
0,0.005905336
0,0.002133036
0,0.4773168
0,0.01203035
0,1.0252224e-05
0,2.5459654e-05
0,0.013192494
0,0.018612972
0,0.04086445
0,0.0012826077
0,0.00044179964
0,0.00020582775
0,0.028605852
0,0.0013967974
0,1.0976745e-05
0,1.132545e-05
0,7.614487e-05
0,0.1661975
0,0.0040748664
0,1.0500953e-05
0,7.001701e-06
0,0.037631698
0,0.00021152021
0,0.00020257205
0,0.030664155
0,0.04122158
0,4.6887773e-05
0,0.000119477074
0,1.6480155e-05
0,1.1697252e-05
0,0.00020938019
0,0.48967633
0,0.69921803
0,0.0002089817
0,0.00042527748
0,2.355158e-06
0,0.01095006
0,0.9629426
0,7.951252e-06
0,0.0016966187
0,0.2990817
0,4.655577e-06
0,6.401597e-06
0,1.6277661e-05
0,0.0002816149
